date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
jan28,Uttara Kannada,9,14549.0,14.0,14298.0,73.0,0.0,178.0,0.0
jan29,Uttara Kannada,6.0,14555.0,9.0,14307.0,70.0,0.0,178.0,0.0
jan30,Uttara Kannada,2,14557.0,11.0,14318.0,61.0,0.0,178.0,0.0
jan31,Uttara Kannada,17,14574.0,14.0,14332.0,64.0,0.0,178.0,0.0
feb01,Uttara Kannada,10,14584.0,5.0,14337.0,69.0,0.0,178.0,0.0
feb02,Uttara Kannada,7,14591.0,4.0,14341.0,72.0,0.0,178.0,0.0
feb03,Uttara Kannada,1.0,14592.0,7.0,14348.0,66.0,0.0,178.0,0.0
feb04,Uttara Kannada,4.0,14596.0,12.0,14360.0,58.0,0.0,178.0,0.0
feb05,Uttara Kannada,17.0,14613.0,16.0,14376.0,59.0,0.0,178.0,0.0
feb06,Uttara Kannada,12,14625.0,11.0,14387.0,60.0,0.0,178.0,0.0
feb07,Uttara Kannada,3,14628.0,7.0,14394.0,56.0,0.0,178.0,0.0
feb08,Uttara Kannada,2,14630.0,7.0,14401.0,51.0,0.0,178.0,0.0
feb09,Uttara Kannada,5,14635.0,6.0,14407.0,50.0,0.0,178.0,0.0
feb10,Uttara Kannada,3,14638.0,6.0,14413.0,47.0,0.0,178.0,0.0
feb11,Uttara Kannada,7.0,14645.0,14.0,14427.0,40.0,0.0,178.0,0.0
feb12,Uttara Kannada,3.0,14648.0,2.0,14429.0,41.0,0.0,178.0,0.0
feb13,Uttara Kannada,3,14651.0,3.0,14432.0,41.0,0.0,178.0,0.0
feb14,Uttara Kannada,1,14652.0,3.0,14435.0,39.0,0.0,178.0,0.0
feb15,Uttara Kannada,7,14659.0,5.0,14440.0,41.0,0.0,178.0,0.0
feb16,Uttara Kannada,7,14666.0,7.0,14447.0,41.0,0.0,178.0,0.0
feb17,Uttara Kannada,5.0,14671.0,5.0,14452.0,41.0,0.0,178.0,0.0
feb18,Uttara Kannada,7.0,14678.0,4.0,14456.0,44.0,0.0,178.0,0.0
feb19,Uttara Kannada,3,14681.0,5.0,14461.0,42.0,0.0,178.0,0.0
feb20,Uttara Kannada,2,14683.0,5.0,14466.0,39.0,0.0,178.0,0.0
feb21,Uttara Kannada,6,14689.0,3.0,14469.0,42.0,0.0,178.0,0.0
feb22,Uttara Kannada,0,14689.0,3.0,14472.0,39.0,0.0,178.0,0.0
feb23,Uttara Kannada,0,14689.0,4.0,14476.0,35.0,0.0,178.0,0.0
feb24,Uttara Kannada,1,14690.0,4.0,14480.0,32.0,0.0,178.0,0.0
feb25,Uttara Kannada,2,14692.0,4.0,14484.0,30.0,0.0,178.0,0.0
feb26,Uttara Kannada,5,14697.0,9.0,14493.0,26.0,0.0,178.0,0.0
feb27,Uttara Kannada,0,14697.0,3.0,14496.0,23.0,0.0,178.0,0.0
feb28,Uttara Kannada,4,14701.0,3.0,14499.0,24.0,0.0,178.0,0.0
